Country or Area,Poorest 20% Learning materials at home - Playthings,Total Learning materials at home - Playthings,Richest 20% Learning materials at home - Playthings,Male Net attendance ratio in secondary education,Female Net attendance ratio in secondary education,Ratio of school attendance of orphans to school attendance of non-orphans,Gross enrolment ratio of girls to boys in primary education,Ratio of girls to boys starting grade 1 who reach grade 5,Proportion of pupils starting grade 1 who reach grade 5,Female 15-24 yr Literacy rate of 15-24 year-olds,Male 15-24 yr Literacy rate of 15-24 year-olds,Urban Net attendance ratio in primary education (NAR),Ratio of richest to poorest Net attendance ratio in primary education (NAR),Female Net attendance ratio in primary education (NAR),Poorest 20% Net attendance ratio in primary education (NAR),Richest 20% Net attendance ratio in primary education (NAR),Ratio of urban to rural Net attendance ratio in primary education (NAR),Rural Net attendance ratio in primary education (NAR),Male Net attendance ratio in primary education (NAR),Male Gross enrolment ratio in pre-primary education,Female Gross enrolment ratio in pre-primary education,Male Gross enrolment ratio in primary education,Female Gross enrolment ratio in primary education,Adult literacy rate,Gross enrolment ratio in lower secondary education,Gross enrolment ratio of girls to boys in secondary education,Poorest 20% Adult support for learning,Male Adult support for learning,Total Adult support for learning,Richest 20% Adult support for learning,Female Adult support for learning,Father's support for learning,Ratio of adult literacy rate of females to males,Central government expenditure allocated to education,Proportion of pupils starting grade 1 who reach grade 5 (survey data),Poorest 20% Attendance in early childhood education,Male Attendance in early childhood education,Total Attendance in early childhood education,Richest 20% Attendance in early childhood education,Female Attendance in early childhood education,Male Net enrolment ratio in secondary education,Female Net enrolment ratio in secondary education,Male Net enrolment ratio in primary education (NER),Female Net enrolment ratio in primary education (NER),Total Net enrolment ratio in primary education (NER),Gross enrolment ratio in upper secondary education,Poorest 20% Learning materials at home - Children's books,Total Learning materials at home - Children's books,Richest 20% Learning materials at home - Children's books
Honduras,0.7432432432432432,0.6901408450704225,0.7341772151898734,0.35714285714285715,0.4387755102040816,0.9230769230769232,0.7045454545454546,0.5686274509803921,0.8767123287671232,0.96,0.94,0.92,0.12,0.8080808080808081,0.2828282828282828,0.42,0.33333333333333337,0.8686868686868687,0.7878787878787878,0.2545454545454545,0.2905405405405405,0.5,0.5434782608695652,0.85,0.4912280701754386,0.84375,0.7604166666666666,0.8979591836734694,0.8775510204081632,0.94,0.8469387755102041,0.6329113924050633,0.8695652173913043,0.26666666666666666,0.77,0.24615384615384614,0.8877551020408163,0.8775510204081632,0.6082474226804123,0.8762886597938144,0.6781609195402298,0.7391304347826086,0.9206349206349206,0.9552238805970148,0.9692307692307692,0.4110429447852761,0.1827956989247312,0.010309278350515464,0.7373737373737373
Hungary,0.4864864864864865,0.6619718309859155,0.5949367088607594,0.8911564625850338,0.9081632653061223,0.7627715795654721,0.6818181818181818,0.5294117647058824,0.9726027397260274,0.99,0.99,0.815,0.056,0.8636363636363636,0.3434343434343434,0.465,0.2878787878787879,0.8636363636363636,0.8636363636363636,0.509090909090909,0.5608108108108109,0.3970588235294117,0.43478260869565216,0.99,0.7017543859649122,0.59375,0.9895833333333334,0.9897959183673468,0.9897959183673468,0.98,0.979591836734694,0.9113924050632912,0.8695652173913043,0.26666666666666666,1.0,0.4615384615384616,0.08163265306122447,0.33673469387755106,0.7628865979381443,0.07216494845360824,0.9080459770114944,0.9021739130434784,0.9682539682539684,0.9701492537313432,0.9230769230769232,0.5766871165644172,1.0,1.0,1.0
Iceland,0.6588077439141273,0.6919338727399862,0.6580916898584553,0.5703755339345039,0.5798192532827089,0.7627715795654721,0.7045454545454546,0.5490196078431373,0.9452054794520548,0.99,0.99,0.8813114455084354,0.10568099642372658,0.8162795879451135,0.5881933778530154,0.7350180046861513,0.34246915115588233,0.8217924802056124,0.8244458377666305,0.5818181818181818,0.6486486486486487,0.375,0.427536231884058,0.98,0.6842105263157895,0.6354166666666666,0.6496003668763104,0.7236137851366959,0.7250288794763189,0.8169213836477991,0.7254492362982935,0.6049996019425201,0.8521739130434782,0.4666666666666667,0.9031522702104097,0.22661001788908747,0.216186125613036,0.3896189289669356,0.4896277871014144,0.22159354271557596,0.8620689655172413,0.8804347826086957,0.984126984126984,1.0,0.953846153846154,0.6809815950920245,0.24069340186199611,0.3423123473600035,0.5195381487834321
India,0.5945945945945946,0.6056338028169014,0.7405063291139241,0.6020408163265306,0.5,0.6153846153846154,0.7045454545454546,0.5784313725490197,0.6004566210045661,0.74,0.88,0.81,0.06933333333333333,0.7457912457912458,0.2878787878787879,0.4366666666666666,0.3535353535353536,0.7356902356902356,0.7542087542087542,0.3212121212121212,0.3716216216216216,0.5,0.5434782608695652,0.63,0.543859649122807,0.5208333333333334,0.5347222222222223,0.6360544217687076,0.6394557823129251,0.7933333333333333,0.6462585034013606,0.7004219409282701,0.591304347826087,0.2333333333333333,0.95,0.1435897435897436,0.1836734693877551,0.3707482993197279,0.3573883161512027,0.2027491408934708,0.4827586206896552,0.4130434782608696,0.984126984126984,0.9701492537313432,0.9230769230769232,0.2822085889570552,0.010752688172043013,0.36597938144329895,0.14646464646464644
Indonesia,0.6891891891891891,0.5633802816901409,0.6033755274261602,0.5816326530612245,0.6020408163265306,0.7350427350427351,0.75,0.6102941176470589,0.9315068493150684,0.99,1.0,0.99,0.08,0.797979797979798,0.9292929292929292,0.96,0.30303030303030304,0.9797979797979798,0.7676767676767676,0.2545454545454545,0.2905405405405405,0.5073529411764706,0.5652173913043478,0.93,0.6403508771929824,0.6041666666666666,0.5494791666666666,0.6505102040816326,0.6556122448979592,0.8175,0.6658163265306123,0.5886075949367089,0.8173913043478261,0.2,0.8985714285714286,0.3461538461538461,0.3333333333333333,0.2295918367346939,0.5274914089347078,0.3402061855670103,0.6436781609195402,0.6413043478260869,0.873015873015873,0.8689883913764511,0.9316239316239316,0.3619631901840491,0.1039426523297491,0.3161512027491409,0.44107744107744096
Iran (Islamic Republic of),0.5945945945945946,0.6056338028169014,0.7405063291139241,0.5612244897959183,0.4693877551020408,0.6153846153846154,0.7272727272727273,0.5294117647058824,0.9178082191780822,0.99,0.99,0.81,0.06933333333333333,0.7457912457912458,0.2878787878787879,0.4366666666666666,0.3535353535353536,0.7356902356902356,0.7542087542087542,0.24242424242424246,0.2905405405405405,0.4852941176470588,0.5362318840579711,0.85,0.6929824561403509,0.4583333333333333,0.5347222222222223,0.6360544217687076,0.6394557823129251,0.7933333333333333,0.6462585034013606,0.7004219409282701,0.7826086956521741,0.26666666666666666,0.95,0.1435897435897436,0.1836734693877551,0.3707482993197279,0.3573883161512027,0.2027491408934708,0.9195402298850576,0.7826086956521741,0.8888888888888888,0.8656716417910447,0.8307692307692308,0.50920245398773,0.010752688172043013,0.36597938144329895,0.14646464646464644
Iraq,0.6216216216216216,0.7793427230046949,0.5949367088607594,0.4693877551020408,0.3469387755102041,0.7179487179487181,0.5681818181818182,0.5637254901960784,0.8664383561643836,0.81,0.85,0.92,0.112,0.8484848484848485,0.6161616161616161,0.86,0.3636363636363637,0.7878787878787878,0.8282828282828283,0.14545454545454545,0.14864864864864866,0.4044117647058824,0.4057971014492754,0.78,0.6140350877192983,0.5208333333333334,0.53125,0.6700680272108844,0.6666666666666666,0.7966666666666667,0.6598639455782314,0.7594936708860759,0.7130434782608696,0.2,0.93,0.16153846153846155,0.03571428571428571,0.5714285714285714,0.4536082474226804,0.03608247422680412,0.6436781609195402,0.5978260869565217,0.873015873015873,0.8059701492537313,0.9076923076923076,0.32515337423312884,0.22939068100358415,0.32302405498281783,0.5892255892255893
Ireland,0.6588077439141273,0.6919338727399862,0.6580916898584553,0.5703755339345039,0.5798192532827089,0.7627715795654721,0.7045454545454546,0.5490196078431373,0.9452054794520548,0.99,0.99,0.8813114455084354,0.10568099642372658,0.8162795879451135,0.5881933778530154,0.7350180046861513,0.34246915115588233,0.8217924802056124,0.8244458377666305,0.5939393939393941,0.6486486486486487,0.4411764705882353,0.4855072463768116,0.98,0.7982456140350878,0.65625,0.6496003668763104,0.7236137851366959,0.7250288794763189,0.8169213836477991,0.7254492362982935,0.6049996019425201,0.8521739130434782,0.3333333333333333,0.9031522702104097,0.22661001788908747,0.216186125613036,0.3896189289669356,0.4896277871014144,0.22159354271557596,0.9885057471264368,1.0,0.984126984126984,1.0,0.9384615384615383,0.8220858895705522,0.24069340186199611,0.3423123473600035,0.5195381487834321
Israel,0.6216216216216216,0.7793427230046949,0.5949367088607594,0.7460317460317459,0.7346938775510204,0.7350427350427351,0.7272727272727273,0.4901960784313725,0.9863013698630136,0.89,0.94,0.8816666666666668,0.08266666666666665,0.8114478114478114,0.6397306397306398,0.7466666666666667,0.3282828282828283,0.8164983164983165,0.8232323232323232,0.6181818181818182,0.7297297297297297,0.4044117647058824,0.4492753623188406,0.77,0.6578947368421053,0.625,0.53125,0.6700680272108844,0.6666666666666666,0.7966666666666667,0.6598639455782314,0.7443037974683544,0.7130434782608696,0.3333333333333333,0.9455555555555556,0.16153846153846155,0.03571428571428571,0.5714285714285714,0.4536082474226804,0.03608247422680412,0.9770114942528736,1.0,0.9523809523809524,0.9552238805970148,0.6923076923076923,0.6503067484662577,0.22939068100358415,0.32302405498281783,0.5892255892255893
Italy,0.7837837837837838,0.7577464788732394,0.6658227848101266,0.8877551020408163,0.8857142857142857,0.7627715795654721,0.6818181818181818,0.5294117647058824,1.0,1.0,1.0,0.966,0.0624,0.8383838383838383,0.39797979797979793,0.48,0.30303030303030304,0.9757575757575756,0.8404040404040405,0.6,0.6418918918918919,0.3970588235294117,0.43478260869565216,0.99,0.7719298245614035,0.59375,0.8229166666666666,0.9224489795918368,0.9244897959183672,0.962,0.926530612244898,0.8987341772151899,0.8608695652173913,0.26666666666666666,0.99,0.21153846153846154,0.2372448979591837,0.25,0.5463917525773195,0.25773195876288657,0.942528735632184,0.9347826086956522,1.0,0.9850746268656716,0.8923076923076924,0.5705521472392638,0.4,0.44948453608247424,0.8101010101010101
Jamaica,0.8513513513513513,0.9154929577464788,0.9113924050632912,0.9081632653061223,0.9489795918367347,0.7863247863247863,0.5909090909090909,0.5686274509803921,0.9315068493150684,0.98,0.93,0.97,0.136,0.5555555555555556,0.5252525252525253,0.87,0.30303030303030304,0.98989898989899,0.6262626262626263,0.6787878787878788,0.7567567567567568,0.3161764705882353,0.3333333333333333,0.87,0.631578947368421,0.6354166666666666,1.0,1.0,1.0,1.0,1.0,0.5189873417721519,0.9739130434782608,0.3333333333333333,0.99,0.5461538461538461,0.17346938775510204,0.4489795918367347,0.5721649484536082,0.19072164948453607,0.7816091954022989,0.8586956521739131,0.7301587301587301,0.7164179104477612,0.6,0.558282208588957,0.7096774193548387,0.8350515463917526,0.9393939393939394
Japan,1.0,0.9577464788732394,0.7848101265822784,0.6224489795918368,0.6428571428571429,0.8717948717948718,0.7045454545454546,0.5294117647058824,1.0,0.99,0.99,0.98,0.12,1.0,0.31313131313131315,0.48,0.30303030303030304,0.9595959595959596,1.0,0.3333333333333333,0.3716216216216216,0.4044117647058824,0.4492753623188406,0.94,0.7368421052631579,0.6041666666666666,0.4583333333333333,0.5714285714285714,0.6020408163265306,0.73,0.6326530612244898,0.7341772151898734,0.8173913043478261,0.13333333333333333,0.99,0.4,0.21428571428571427,0.3775510204081632,0.8556701030927835,0.17525773195876287,1.0,1.0,0.98015873015873,0.9738805970149254,0.5461538461538461,0.6012269938650306,0.06451612903225806,0.2371134020618557,0.4848484848484849
Jordan,0.6216216216216216,0.7793427230046949,0.5949367088607594,0.8673469387755102,0.9081632653061223,0.7350427350427351,0.7045454545454546,0.5637254901960784,0.8664383561643836,0.99,0.99,0.8816666666666668,0.08266666666666665,0.8114478114478114,0.6397306397306398,0.7466666666666667,0.3282828282828283,0.8164983164983165,0.8232323232323232,0.19393939393939394,0.20270270270270271,0.3235294117647059,0.3695652173913043,0.93,0.6578947368421053,0.6666666666666666,0.53125,0.6700680272108844,0.6666666666666666,0.7966666666666667,0.6598639455782314,0.7443037974683544,0.8086956521739129,0.2,0.9455555555555556,0.16153846153846155,0.03571428571428571,0.5714285714285714,0.4536082474226804,0.03608247422680412,0.8160919540229885,0.8695652173913043,0.8571428571428571,0.8656716417910447,0.9846153846153848,0.4233128834355828,0.22939068100358415,0.32302405498281783,0.5892255892255893
Kazakhstan,0.5405405405405406,0.8028169014084507,0.620253164556962,0.9693877551020408,0.9693877551020408,0.7627715795654721,0.7045454545454546,0.5294117647058824,1.0,1.0,1.0,0.98,0.08800000000000001,0.5959595959595959,0.9191919191919192,0.97,0.30303030303030304,0.98989898989899,0.5656565656565656,0.28484848484848485,0.3108108108108108,0.4632352941176471,0.5072463768115942,1.0,0.7543859649122807,0.5729166666666666,0.875,0.9387755102040816,0.9387755102040816,0.96,0.9285714285714286,0.620253164556962,0.8695652173913043,0.2,1.0,0.2923076923076923,0.6632653061224489,0.4387755102040816,0.6288659793814433,0.7422680412371134,0.8850574712643678,0.8695652173913043,0.9285714285714286,0.9141791044776121,0.9,0.4662576687116564,0.25806451612903225,0.7835051546391752,0.7676767676767676
Kenya,0.6588077439141273,0.6919338727399862,0.6580916898584553,0.4081632653061225,0.42857142857142855,0.811965811965812,0.6590909090909091,0.5490196078431373,0.4520547945205479,0.94,0.92,0.81,0.08800000000000001,0.9797979797979798,0.8080808080808081,0.9,0.33333333333333337,0.7272727272727273,0.9797979797979798,0.3090909090909091,0.34459459459459457,0.4926470588235294,0.5144927536231884,0.87,0.631578947368421,0.5,0.5416666666666666,0.54421768707483,0.54421768707483,0.5766666666666665,0.5476190476190476,0.3512658227848101,0.8086956521739129,0.4,0.96,0.09230769230769233,0.2959183673469388,0.32653061224489793,0.4845360824742268,0.26804123711340205,0.4597701149425287,0.43478260869565216,0.7460317460317459,0.7761194029850746,0.9384615384615383,0.24539877300613494,0.021505376344086027,0.030927835051546393,0.101010101010101
Kiribati,0.6588077439141273,0.6919338727399862,0.6580916898584553,0.5612244897959183,0.6428571428571429,0.7521367521367521,0.7954545454545454,0.5686274509803921,0.3972602739726027,0.68,0.76,0.86,0.08,0.8888888888888888,0.9494949494949496,0.91,0.3636363636363637,0.7373737373737373,0.9191919191919192,0.07272727272727272,0.08108108108108109,0.4632352941176471,0.5362318840579711,0.6,0.7017543859649122,0.71875,0.6496003668763104,0.7236137851366959,0.7250288794763189,0.8169213836477991,0.7254492362982935,0.6049996019425201,0.6608695652173913,0.2,0.88,0.09230769230769233,0.020408163265306117,0.5,0.24742268041237114,0.030927835051546393,0.26436781609195403,0.22826086956521735,0.7142857142857143,0.6716417910447762,0.9846153846153848,0.4171779141104294,0.24069340186199611,0.3423123473600035,0.5195381487834321
Kuwait,0.6216216216216216,0.7793427230046949,0.5949367088607594,0.7460317460317459,0.7346938775510204,0.7350427350427351,0.7727272727272727,0.5294117647058824,0.9452054794520548,0.99,0.99,0.8816666666666668,0.08266666666666665,0.8114478114478114,0.6397306397306398,0.7466666666666667,0.3282828282828283,0.8164983164983165,0.8232323232323232,0.4848484848484849,0.5540540540540541,0.4117647058823529,0.4782608695652174,0.94,0.7982456140350878,0.6770833333333334,0.53125,0.6700680272108844,0.6666666666666666,0.7966666666666667,0.6598639455782314,0.7443037974683544,0.8434782608695652,0.2,0.9455555555555556,0.16153846153846155,0.03571428571428571,0.5714285714285714,0.4536082474226804,0.03608247422680412,0.8505747126436781,0.9239130434782608,0.9523809523809524,1.0,0.953846153846154,0.5214723926380368,0.22939068100358415,0.32302405498281783,0.5892255892255893
Kyrgyzstan,0.7972972972972973,0.8028169014084507,0.6835443037974683,0.8979591836734694,0.9285714285714286,0.7627715795654721,0.6818181818181818,0.5098039215686274,0.9726027397260274,1.0,1.0,0.93,0.08,0.9797979797979798,1.0,0.98,0.30303030303030304,0.9292929292929292,0.9595959595959596,0.10909090909090907,0.12162162162162166,0.38235294117647056,0.42028985507246375,0.99,0.6578947368421053,0.59375,0.8958333333333334,0.9183673469387756,0.8979591836734694,0.99,0.8673469387755102,0.6835443037974683,0.8608695652173913,0.3333333333333333,0.99,0.1076923076923077,0.1020408163265306,0.6938775510204082,0.4845360824742268,0.10309278350515463,0.7701149425287356,0.7717391304347826,0.9206349206349206,0.9253731343283582,0.953846153846154,0.3558282208588957,0.8172043010752689,0.030927835051546393,0.8585858585858586
Lao People's Democratic Republic,0.7297297297297297,0.22535211267605634,0.5063291139240507,0.3979591836734694,0.32653061224489793,0.7521367521367521,0.5454545454545454,0.5686274509803921,0.3972602739726027,0.79,0.89,0.93,0.104,0.98989898989899,0.5858585858585859,0.78,0.3636363636363637,0.7575757575757576,0.9797979797979798,0.12727272727272726,0.14189189189189189,0.6102941176470589,0.5869565217391305,0.73,0.3157894736842105,0.4270833333333333,0.20833333333333331,0.33673469387755106,0.33673469387755106,0.59,0.3469387755102041,0.3037974683544304,0.6695652173913044,0.06666666666666668,0.65,0.015384615384615384,0.4897959183673469,0.1020408163265306,0.4536082474226804,0.5154639175257731,0.3448275862068966,0.32608695652173914,0.9682539682539684,0.9253731343283582,0.953846153846154,0.17177914110429449,0.010752688172043013,0.29896907216494845,0.1111111111111111
Latvia,0.6588077439141273,0.6919338727399862,0.6580916898584553,0.5703755339345039,0.5798192532827089,0.7627715795654721,0.6818181818181818,0.5294117647058824,0.9315068493150684,1.0,1.0,0.8813114455084354,0.10568099642372658,0.8162795879451135,0.5881933778530154,0.7350180046861513,0.34246915115588233,0.8217924802056124,0.8244458377666305,0.509090909090909,0.5472972972972973,0.3897058823529412,0.427536231884058,1.0,0.6666666666666666,0.5833333333333334,0.6496003668763104,0.7236137851366959,0.7250288794763189,0.8169213836477991,0.7254492362982935,0.6049996019425201,0.8695652173913043,0.3333333333333333,0.9031522702104097,0.22661001788908747,0.216186125613036,0.3896189289669356,0.4896277871014144,0.22159354271557596,0.8160919540229885,0.8260869565217391,0.9206349206349206,0.9552238805970148,0.9076923076923076,0.5644171779141104,0.24069340186199611,0.3423123473600035,0.5195381487834321
Lebanon,0.6216216216216216,0.7793427230046949,0.5949367088607594,0.7857142857142857,0.8673469387755102,0.7350427350427351,0.6363636363636364,0.5882352941176471,0.8904109589041096,0.99,0.98,0.8816666666666668,0.08266666666666665,0.8114478114478114,0.6397306397306398,0.7466666666666667,0.3282828282828283,0.8164983164983165,0.8232323232323232,0.4909090909090909,0.5405405405405406,0.4264705882352941,0.4492753623188406,0.9,0.6228070175438597,0.7291666666666666,0.53125,0.6700680272108844,0.6666666666666666,0.7966666666666667,0.6598639455782314,0.9367088607594936,0.8,0.06666666666666668,0.93,0.16153846153846155,0.03571428571428571,0.5714285714285714,0.4536082474226804,0.03608247422680412,0.6781609195402298,0.7717391304347826,0.9047619047619048,0.8955223880597015,0.6,0.4233128834355828,0.22939068100358415,0.32302405498281783,0.5892255892255893
Lesotho,0.8648648648648649,0.9718309859154929,0.9367088607594936,0.2653061224489796,0.4081632653061225,0.8376068376068376,0.6590909090909091,1.0,0.5753424657534246,0.98,0.86,0.93,0.112,0.8080808080808081,0.5959595959595959,0.84,0.30303030303030304,0.8888888888888888,0.8282828282828283,0.10303030303030304,0.11486486486486487,0.4117647058823529,0.4420289855072464,0.9,0.34210526315789475,1.0,0.3645833333333333,0.5102040816326531,0.5102040816326531,0.71,0.5102040816326531,0.12658227848101267,1.0,0.8,0.84,0.09230769230769233,0.020408163265306117,0.5,0.24742268041237114,0.030927835051546393,0.1264367816091954,0.31521739130434784,0.5555555555555556,0.6268656716417911,0.8923076923076924,0.15337423312883436,0.010752688172043013,0.041237113402061855,0.12121212121212123
Liberia,0.3918918918918919,0.5070422535211268,0.5443037974683544,0.14285714285714285,0.14285714285714285,0.7264957264957265,0.5,0.5294117647058824,0.5616438356164384,0.82,0.71,0.46,0.112,0.9191919191919192,0.6161616161616161,0.83,0.6666666666666667,0.21212121212121213,0.9090909090909092,0.07878787878787878,0.08783783783783784,0.3897058823529412,0.3623188405797101,0.61,0.2368421052631579,0.3541666666666667,0.59375,0.6428571428571429,0.6428571428571429,0.77,0.6428571428571429,0.4430379746835443,0.7652173913043478,0.13333333333333333,0.9,0.09230769230769233,0.020408163265306117,0.5,0.24742268041237114,0.030927835051546393,0.26436781609195403,0.22826086956521735,0.5079365079365079,0.4626865671641791,0.4923076923076923,0.1656441717791411,0.010752688172043013,0.08247422680412371,0.21212121212121213
Libya,0.25675675675675674,0.19718309859154928,0.08860759493670886,0.5076530612244898,0.5127551020408163,0.8205128205128205,0.5681818181818182,0.5686274509803921,0.7842465753424658,1.0,1.0,0.935,0.09,0.8611111111111112,0.4368686868686869,0.585,0.3409090909090909,0.8434343434343434,0.8686868686868687,0.14545454545454545,0.14864864864864866,0.4044117647058824,0.4057971014492754,0.89,0.6140350877192983,0.5208333333333334,0.3645833333333333,0.4795918367346938,0.4897959183673469,0.68,0.5,0.7088607594936709,0.7478260869565218,0.2,0.9133333333333332,0.12307692307692307,0.17346938775510204,0.17346938775510204,0.6494845360824743,0.17010309278350516,0.6436781609195402,0.5978260869565217,0.873015873015873,0.8059701492537313,0.9076923076923076,0.32515337423312884,0.0967741935483871,0.21649484536082475,0.5252525252525253
Liechtenstein,0.6588077439141273,0.6919338727399862,0.6580916898584553,0.5703755339345039,0.5798192532827089,0.7627715795654721,0.5681818181818182,0.4509803921568628,0.7123287671232876,0.99,0.99,0.8813114455084354,0.10568099642372658,0.8162795879451135,0.5881933778530154,0.7350180046861513,0.34246915115588233,0.8217924802056124,0.8244458377666305,0.6121212121212121,0.7027027027027027,0.4485294117647059,0.4420289855072464,0.98,0.7368421052631579,0.6354166666666666,0.6496003668763104,0.7236137851366959,0.7250288794763189,0.8169213836477991,0.7254492362982935,0.6049996019425201,0.8521739130434782,0.06666666666666668,0.9031522702104097,0.22661001788908747,0.216186125613036,0.3896189289669356,0.4896277871014144,0.22159354271557596,0.5977011494252874,0.6086956521739131,1.0,0.9701492537313432,1.0,0.1165644171779141,0.24069340186199611,0.3423123473600035,0.5195381487834321
Lithuania,0.6588077439141273,0.6919338727399862,0.6580916898584553,0.5703755339345039,0.5798192532827089,0.7627715795654721,0.6818181818181818,0.5294117647058824,0.9726027397260274,1.0,1.0,0.8813114455084354,0.10568099642372658,0.8162795879451135,0.5881933778530154,0.7350180046861513,0.34246915115588233,0.8217924802056124,0.8244458377666305,0.4484848484848485,0.4864864864864865,0.35294117647058826,0.39130434782608703,1.0,0.6754385964912281,0.5833333333333334,0.6496003668763104,0.7236137851366959,0.7250288794763189,0.8169213836477991,0.7254492362982935,0.6049996019425201,0.8695652173913043,0.3333333333333333,0.9031522702104097,0.22661001788908747,0.216186125613036,0.3896189289669356,0.4896277871014144,0.22159354271557596,0.9080459770114944,0.9021739130434784,0.9365079365079364,0.9402985074626866,0.8461538461538461,0.6196319018404908,0.24069340186199611,0.3423123473600035,0.5195381487834321
Luxembourg,0.6588077439141273,0.6919338727399862,0.6580916898584553,0.5703755339345039,0.5798192532827089,0.7627715795654721,0.7272727272727273,0.5490196078431373,0.9452054794520548,0.99,0.99,0.8813114455084354,0.10568099642372658,0.8162795879451135,0.5881933778530154,0.7350180046861513,0.34246915115588233,0.8217924802056124,0.8244458377666305,0.5212121212121212,0.5743243243243243,0.375,0.427536231884058,0.98,0.7982456140350878,0.625,0.6496003668763104,0.7236137851366959,0.7250288794763189,0.8169213836477991,0.7254492362982935,0.6049996019425201,0.8521739130434782,0.2,0.9031522702104097,0.22661001788908747,0.216186125613036,0.3896189289669356,0.4896277871014144,0.22159354271557596,0.8275862068965517,0.8478260869565217,0.9365079365079364,0.9701492537313432,0.9846153846153848,0.5153374233128835,0.24069340186199611,0.3423123473600035,0.5195381487834321
Madagascar,0.6588077439141273,0.6919338727399862,0.6580916898584553,0.2755102040816326,0.2857142857142857,0.6324786324786325,0.6590909090909091,0.6274509803921569,0.1095890410958904,0.64,0.66,0.93,0.08800000000000001,0.9393939393939394,0.8383838383838383,0.94,0.3636363636363637,0.7777777777777778,0.9191919191919192,0.048484848484848485,0.054054054054054064,0.75,0.7681159420289855,0.64,0.20175438596491227,0.5416666666666666,0.5416666666666666,0.54421768707483,0.54421768707483,0.5766666666666665,0.5476190476190476,0.3512658227848101,0.7913043478260869,0.13333333333333333,0.89,0.09230769230769233,0.020408163265306117,0.5,0.24742268041237114,0.030927835051546393,0.1264367816091954,0.17391304347826084,0.6507936507936508,0.6119402985074627,0.9846153846153848,0.06748466257668713,0.021505376344086027,0.030927835051546393,0.101010101010101
Malawi,0.6588077439141273,0.6919338727399862,0.6580916898584553,0.19387755102040816,0.20408163265306126,0.8290598290598291,0.7954545454545454,0.5882352941176471,0.3561643835616438,0.87,0.87,0.88,0.29600000000000004,0.7070707070707071,0.15151515151515152,0.56,0.30303030303030304,0.8888888888888888,0.6767676767676768,0.10303030303030304,0.11486486486486487,0.625,0.7028985507246377,0.75,0.18421052631578946,0.5104166666666666,0.5416666666666666,0.54421768707483,0.54421768707483,0.5766666666666665,0.5476190476190476,0.3512658227848101,0.7304347826086957,0.26666666666666666,0.81,0.09230769230769233,0.020408163265306117,0.5,0.24742268041237114,0.030927835051546393,0.1839080459770115,0.2065217391304348,0.6676587301587301,0.6501865671641791,0.9490384615384616,0.06748466257668713,0.021505376344086027,0.030927835051546393,0.101010101010101
Malaysia,0.6891891891891891,0.5633802816901409,0.6033755274261602,0.6224489795918368,0.6428571428571429,0.7350427350427351,0.75,0.5294117647058824,0.9726027397260274,0.98,0.98,0.98,0.12,1.0,0.31313131313131315,0.48,0.30303030303030304,0.9595959595959596,1.0,0.3818181818181817,0.4594594594594595,0.4558823529411765,0.5144927536231884,0.93,0.631578947368421,0.6770833333333334,0.5494791666666666,0.6505102040816326,0.6556122448979592,0.8175,0.6658163265306123,0.5886075949367089,0.8260869565217391,0.3333333333333333,0.8985714285714286,0.3461538461538461,0.3333333333333333,0.2295918367346939,0.5274914089347078,0.3402061855670103,0.6091954022988506,0.6847826086956522,0.9365079365079364,0.9402985074626866,0.9846153846153848,0.2822085889570552,0.1039426523297491,0.3161512027491409,0.44107744107744096
Maldives,0.5945945945945946,0.6056338028169014,0.7405063291139241,0.5306122448979592,0.6428571428571429,0.6153846153846154,0.6136363636363636,0.5784313725490197,0.6004566210045661,0.99,0.99,0.83,0.128,0.7070707070707071,0.5959595959595959,0.96,0.30303030303030304,0.8383838383838383,0.7171717171717171,0.6787878787878788,0.7702702702702703,0.4632352941176471,0.4782608695652174,0.98,0.4912280701754386,0.5104166666666666,0.5347222222222223,0.6360544217687076,0.6394557823129251,0.7933333333333333,0.6462585034013606,0.7004219409282701,0.8695652173913043,0.5333333333333333,0.99,0.1435897435897436,0.1836734693877551,0.3707482993197279,0.3573883161512027,0.2027491408934708,0.4827586206896552,0.4130434782608696,0.9523809523809524,0.9552238805970148,0.7384615384615385,0.25153374233128833,0.010752688172043013,0.36597938144329895,0.14646464646464644
Mali,0.4459459459459459,0.5633802816901409,0.620253164556962,0.3877551020408163,0.24489795918367346,0.7863247863247863,0.4090909090909091,0.4313725490196079,0.6575342465753424,0.34,0.56,0.79,0.104,0.31313131313131315,0.7171717171717171,0.9,0.4545454545454546,0.5252525252525253,0.4444444444444444,0.01212121212121212,0.013513513513513514,0.2794117647058824,0.2463768115942029,0.31,0.2543859649122807,0.2916666666666667,0.2916666666666667,0.2755102040816326,0.2959183673469388,0.44,0.30612244897959184,0.17721518987341772,0.40869565217391307,0.2,0.96,0.015384615384615384,0.8571428571428571,0.030612244897959183,0.4123711340206185,0.9072164948453608,0.26436781609195403,0.17391304347826084,0.5396825396825397,0.41791044776119396,0.9076923076923076,0.13496932515337426,0.013440860215053764,0.12371134020618554,0.2188552188552189
