,Ratio of life expectancy at birth of females to males,Total fertility rate (TFR)_1970.0,Total fertility rate (TFR)_1990.0,Total fertility rate (TFR)_2011.0,Neonatal mortality rate,Proportion of new borns protected against tetanus,Proportion of 1 year-old children fully immunised against Haemophilus influenzae type B,Debt service as a percentage of exports of goods and services,Average annual rate of reduction of under-five mortality rate_1970-1990,Average annual rate of reduction of under-five mortality rate_1990-2000,Average annual rate of reduction of under-five mortality rate_1990-2011,Average annual rate of reduction of under-five mortality rate_2000-2011,Average annual rate of reduction of total fertility rate_1970-1990,Average annual rate of reduction of total fertility rate_1990-2011,Proportion of population with access to improved sanitation_Percent_Rural,Proportion of population with access to improved sanitation_Percent_Total,Proportion of population with access to improved sanitation_Percent_Urban,Proportion of population with access to improved sanitation_Ratio_Ratio of urban to rural,Proportion of women 20-24 year-olds who gave birth before age 18,Proportion of pupils starting grade 1 who reach grade 5 (survey data),Population size_Percent_Total 10-19 yr,Population size_Thousand_Total,Population size_Thousand_Total 10-19 yr,Population size_Thousand_Total <18 yr,Population size_Thousand_Total <5 yr,Proportion of 1 year-old children immunised against TB (BCG),Annual number of under-five deaths,Prevalence of underweight (severe) - WHO,Prevalence of wasting (moderate and severe) - WHO,Institutional deliveries,Antenatal care coverage for at least four visits,Life expectancy at birth_1970.0,Life expectancy at birth_1990.0,Life expectancy at birth_2011.0,Proportion of 1 year-old children fully immunised against Hepatitis B,People living with HIVAIDS_Female 15+ yr,People living with HIVAIDS_Total,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Female 15-19 yr,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Female 15-24 yr,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Female 15-24 yr Poorest 20%,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Female 15-24 yr Richest 20%,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Male 15-19 yr,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Male 15-24 yr,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Male 15-24 yr Poorest 20%,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Male 15-24 yr Richest 20%,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Rural Female 15-24 yr,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Urban Female 15-24 yr,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Ratio_Female 15-24 yr Ratio of richest to poorest,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Ratio_Female 15-24 yr Ratio of urban to rural,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Ratio_Male 15-24 yr Ratio of richest to poorest,Contraceptive prevalence rate (CPR),Adult HIVAIDS prevalence rate_Female 15-24 yr,Adult HIVAIDS prevalence rate_Male 15-24 yr,Adult HIVAIDS prevalence rate_Total 15-24 yr,Adult HIVAIDS prevalence rate_Total 15-49 yr,Timely complementary feeding rate,Central government expenditure allocated to health',Child discipline_Total,Adolescent birth rate,Proportion of under-five children with suspected pneumonia taken to health provider,Proportion of 1 year-old children fully immunised against polio (OPV),Early initiation of breastfeeding (within one hour of birth),Under-five mortality rate (U5MR)_Deaths per 1000 live births_1970.0_Total,Under-five mortality rate (U5MR)_Deaths per 1000 live births_1990.0_Total,Under-five mortality rate (U5MR)_Deaths per 1000 live births_2000.0_Total,Under-five mortality rate (U5MR)_Deaths per 1000 live births_2011.0_Female,Under-five mortality rate (U5MR)_Deaths per 1000 live births_2011.0_Male,Under-five mortality rate (U5MR)_Deaths per 1000 live births_2011.0_Total,Under-five mortality rate (U5MR)_Rank_2011.0_Total,Exclusive breastfeeding rate,Continued breastfeeding rate,Maternal mortality ratio reported,Maternal mortality ratio (MMR),Crude death rate (CDR)_1970.0,Crude death rate (CDR)_1990.0,Crude death rate (CDR)_2011.0,Proportion of households consuming iodized salt,Proportion of 1 year-old children immunised against DPT1,Crude birth rate (CBR)_1970.0,Crude birth rate (CBR)_1990.0,Crude birth rate (CBR)_2011.0,Annual number of births (Births),Proportion of births attended by skilled health personnel_Percent_Poorest 20%,Proportion of births attended by skilled health personnel_Percent_Richest 20%,Proportion of births attended by skilled health personnel_Percent_Rural,Proportion of births attended by skilled health personnel_Percent_Total,Proportion of births attended by skilled health personnel_Percent_Urban,Proportion of births attended by skilled health personnel_Ratio_Ratio of richest to poorest,Proportion of births attended by skilled health personnel_Ratio_Ratio of urban to rural,Infant mortality rate (IMR)_1990.0,Infant mortality rate (IMR)_2011.0,Caesarean section,Prevalence of overweight (moderate and severe) - WHO,Proportion of population with sustainable access to an improved water source_Rural,Proportion of population with sustainable access to an improved water source_Total,Proportion of population with sustainable access to an improved water source_Urban,Proportion of 1 year-old children immunised against measles,Proportion of under-five children with suspected pneumonia receiving antibiotics,Antenatal care coverage (ANC),Prevalence of underweight (moderate and severe) - WHO_Percent_Poorest 20%,Prevalence of underweight (moderate and severe) - WHO_Percent_Richest 20%,Prevalence of underweight (moderate and severe) - WHO_Percent_Rural,Prevalence of underweight (moderate and severe) - WHO_Percent_Total <5 yr,Prevalence of underweight (moderate and severe) - WHO_Percent_Urban,Prevalence of underweight (moderate and severe) - WHO_Ratio_Ratio of poorest to richest,Prevalence of underweight (moderate and severe) - WHO_Ratio_Ratio of rural to urban,Routine EPI vaccines financed by government,Prevalence of stunting (moderate and severe) - WHO,Reduction in under-five mortality rate_1990.0,Reduction in under-five mortality rate_2000.0,Birth registration_Poorest 20%,Birth registration_Ratio of richest to poorest,Birth registration_Ratio of urban to rural,Birth registration_Richest 20%,Birth registration_Rural,Birth registration_Total,Birth registration_Urban,Proportion of infants with low birth weight,Lifetime risk of maternal death,Proportion of under-five children with diarrhoea receiving oral rehydration and continued feeding_Percent_Total <5 yr,Condom use at last high-risk sex_Female 15-24 yr,Condom use at last high-risk sex_Male 15-24 yr,Proportion of 1 year-old children fully immunised against DPT,Sub-region Name,Region Name
Comoros,105,7.1,5.6,4.9,32,85,83,3,2.9,2,2,2.1,1.2,0.7,30,36,50,1.7,28.1219512195122,19,21,754,161,366,124,76,2,5.73809523809524,8.28888888888889,57.0434782608696,50.6666666666667,48,56,61,83,519.311111111111,1034.73333333333,27.2432432432432,29.0526315789474,18.5806451612903,38.3870967741935,33.5925925925926,36.6896551724138,23.8260869565217,47.0869565217391,24.3513513513513,36.8648648648649,3.91290322580645,1.87567567567568,2.56086956521739,26,3.04444444444444,0.1,2.17333333333333,0.1,34,2,87.9285714285714,95,56,85,25,219,122,100,74,85,79,33,21,45,380,280,18,11,9,82,94,47,37,37,28,49,77,57,62,79,1.6,1.4,86,59,5.36585365853659,22,97,95,91,72,39.4782608695652,75,25.1515151515152,11.9393939393939,21.8461538461538,19.1777777777778,14.8717948717949,2.30606060606061,1.56666666666667,37.2162162162162,36.5333333333333,35,20,72,1.3,1.1,93,83,83,87,25,67,19,36.551724137931,51.1851851851852,83,Sub-Saharan Africa,Africa
Congo,105,6.3,5.4,4.5,32,83,90,3,1.2,0.9,0.9,0.9,0.8,0.8,15,18,20,1.3,29,93,22,4140,909,1940,637,95,14,3,8,92,50.6666666666667,53,56,57,90,40,83,8,8,5,12,18,22,12,27,6,9,2.4,1.5,2.3,45,2.5,1.2,1.8,3.3,78,2.97619047619048,87.9285714285714,132,52,90,39,152,119,109,94,103,99,25,19,21,780,560,14,12,11,82,90,43,38,35,145,40,95,86,93,98,2.4,1.1,75,64,3,9,32,71,95,90,39.4782608695652,94,16,5,15,11,8,3.1,2,9,30,17,9,69,1.3,1.2,91,75,81,88,13,39,35,26,40,90,Sub-Saharan Africa,Africa
Cook Islands,108.5,6,4.7,3.85,5,78.75,93,3,5.8,1.1,3.3,5.3,1.2,1,100,100,100,1,4,88,23,20,33.5,8,2,98,0,0,3,100,62.5,60,67.5,72,93,9.5,17.6666666666667,16.5,21,18.5,21,31,33.5,3,38,21.5,21.5,1.1,1.65,2.7,29,0.25,0.15,0.2,0.275,55.5,6.66666666666667,75.75,47,71.5,93,51.5,61,19,17,8,11,10,135,43,62.5,0,105,8.5,6.5,5.5,57.5,98,37.5,31.5,25.5,3.5,82.5,96.5,78,100,94,1.2,1.2,16,8,10,6,98.25,98.5,98,89,40.3333333333333,100,1,0,14.3333333333333,2,10.3333333333333,1.76666666666667,1.36666666666667,68.3333333333333,10,50,44,35,1.95,1.5,67,41,49,61,3,245,68,11.6666666666667,28,93,Polynesia,Oceania
Costa Rica,106,5,3.2,1.8,6,83.5714285714286,81,7,7.1,2.9,2.5,2.2,2.3,2.6,96,95,95,1,9,89.3846153846154,18,4727,832,1405,359,78,1,1.78571428571429,1,99,86,67,76,79,84,4,9,35.8,40.5789473684211,25.1818181818182,50.5454545454546,38.1428571428571,42.5454545454546,21.25,50.75,30.75,44.4166666666667,3.13636363636364,1.64166666666667,2.7,82,0.2,0.1,0.1,0.3,92,7,77.6666666666667,67,64.2777777777778,82,51.15,71,17,13,9,11,10,135,15,40,23,40,7,4,4,66.2666666666667,87,33,27,16,73,65.375,94.625,99,99,100,2.325,1,15,9,21,8,91,97,100,83,44.4615384615385,90,13.8333333333333,3.58333333333333,9.92857142857143,1,5.64285714285714,6.04166666666667,1.9,19,6,41,22,79.8461538461538,1.20769230769231,1.07142857142857,91.8461538461538,84.6428571428571,89.3181818181818,89,7,1300,44,46.2727272727273,63.5,85,Latin America and the Caribbean,Americas
Croatia,110,2,1.7,1.5,3,87,96,15.25,5.68,4.3,4.4,4.5,0.9,0.6,98,99,99,1,2.66666666666667,99,11,4396,490,806,215,99,0,0.8,4.6,99.1428571428571,80.75,69,72,77,97,25.25,1,39.25,40.25,25.75,55.75,32,35,19,52,31.75,48.25,2.875,1.6,3.1,56.75,0.125,0.16,0.125,0.285714285714286,53.4,7,62.4,13,86.6,96,30.8,38.6,13,8,5,6,5,165,22.6,16.4,9,17,10,11,12,67,97,15,12,10,43,98.4,99.6,99,100,99.6,1,1,11,4,19,19.4,97,99,100,96,69.2,98.8888888888889,3.8,2,2.2,2.2,2.4,2.05,1.12,100,9.6,60,39,97.4,1,1,99.6,99.2,99.2,99,5,4100,40.6,50.5,59,96,Southern Europe,Europe
Cuba,105,4,1.8,1.5,3,83.5714285714286,96,10.3448275862069,5.6,4.5,4,3.5,4.2,0.9,81,91,94,1.2,9,89.3846153846154,13,11254,1454,2343,543,99,1,1.78571428571429,2.56521739130435,100,100,70,74,79,96,3,14,54,54,25.1818181818182,50.5454545454546,38.1428571428571,42.5454545454546,21.25,50.75,49,55,3.13636363636364,1.1,2.7,74,0.383333333333333,0.1,0.337037037037037,0.2,77,11,77.6666666666667,51,97,99,70,41,13,9,5,6,6,157,49,17,41,73,7,7,7,88,96,29,17,10,110,65.375,94.625,75.75,100,92.15,2.325,1.375,11,5,25.5263157894737,6.91304347826087,89,94,96,99,70,100,13.8333333333333,3.58333333333333,9.92857142857143,6.04166666666667,5.64285714285714,6.04166666666667,1.9,19,18.5652173913043,56,32,79.8461538461538,1.20769230769231,1,91.8461538461538,100,100,100,5,1000,51,66,63.5,96,Latin America and the Caribbean,Americas
Cyprus,106,2.6,2.4,1.5,1,88.125,96,12.875,5.42727272727273,5.3,6,6.7,0.4,2.4,100,100,100,1,5.5,94.5555555555556,14,1117,153,244,65,92.5714285714286,0,3.25,6.22222222222222,100,71.25,73,77,80,96,2.83333333333333,8,6,7.66666666666667,1.66666666666667,8.66666666666667,3,7,2,14,5.4,7.6,6.6,3.28,6.3,47.9166666666667,0.1,0.12,0.12,0.166666666666667,65.5555555555556,2,82.375,4,62.5,99,45.2222222222222,123.090909090909,11,7,3,3,3,184,28.8,26.4444444444444,64.5,10,7,7,7,70.0909090909091,99,19,19,12,13,79.25,96.5,82.6666666666667,92.5,93,1.5375,1.22222222222222,10,3,18.3,11.8181818181818,100,100,100,87,60.3333333333333,99,8,2.4,5.85714285714286,9.55555555555556,3.71428571428571,9.64,1.82857142857143,73.8,21.8888888888889,72,52,79.5,2.43333333333333,1.1625,90.5,85.625,88.3333333333333,89.375,10,6300,34,33,57.5,99,Western Asia,Asia
Czech Republic,108,2,1.8,1.5,2,87,99,18,3.1,7.6,6.2,4.9,0.6,1,97,98,99,1,3.66666666666667,100,10,10534,1069,1836,567,96.4444444444444,0,1,3.66666666666667,97.8,80,70,72,78,99,17.5714285714286,2,39,43.5,33,45,33,41,28,42,37,48,1.4,1.3,1.5,71.6,0.125,0.15,0.14,0.3,45.75,6,77,11,75,99,42.3333333333333,46.5714285714286,14,7,4,4,4,169,22.25,4,2,5,12,12,10,63.5,99,16,12,11,116,98.6666666666667,99.6666666666667,98.75,100,99.75,1,1,13,3,20,4,100,100,100,98,67,97.4,3.5,0.5,3.33333333333333,2.66666666666667,2,7.45,1.66666666666667,100,9,73,42,98.5,1,1,99,99,99,99,7,12100,34.5,63,64,99,Eastern Europe,Europe
Côte d'Ivoire,104,7.9,6.3,4.3,41,82,62,3,2.2,0.9,1.3,1.7,1.2,1.7,11,24,36,3.3,29,90,23,20153,4653,9539,2992,74,75,5,5,57,50.6666666666667,44,53,55,62,170,360,27.2432432432432,29.0526315789474,18.5806451612903,38.3870967741935,33.5925925925926,36.6896551724138,23.8260869565217,47.0869565217391,24.3513513513513,36.8648648648649,3.91290322580645,1.87567567567568,2.56086956521739,18,1.4,0.6,1,3,51,1,91,111,38,58,25,233,151,139,105,125,115,17,4,37,540,400,21,13,12,84,75,52,41,34,679,29,95,45,59,84,3.3,1.9,104,81,6,6.61111111111111,68,80,91,49,39.4782608695652,91,21,6,20,16,9,3.4,2.2,30,27,24,17,28,3.2,2,89,41,55,79,17,53,17,34,57,62,Sub-Saharan Africa,Africa
Democratic People's Republic of Korea,110,4,2.4,2,18,93,54.5,3.33333333333333,5.675,-2.5,1.4,5,2.6,0.9,71,80,86,1.2,5,99,17,24451,4103,6757,1706,98,12,4,5,95,94,62,71,69,94,239.25,800.75,7,8,15.5,38.5,24,29,12,48,4,11,2.45,2.8,4.1,69,0.1,0.1,0.1,0.2,31,3.8,46,1,80,99,18,76,45,58,32,35,33,69,65,36,77,81,7,5,10,25,95,35,21,14,348,76,95.5,100,100,100,1.35,1,23,26,13,8.66666666666667,97,98,99,99,88,100,15,6,27,19,13,2.6,2,88,32,26,42,73.5,1.45,1,94,100,100,100,6,670,74,65,69,94,Eastern Asia,Asia
Democratic Republic of the Congo,107,6.2,7.1,5.7,47,70,70,3,1.5,0,0.4,0.7,-0.7,1.1,24,24,24,1,25,75,24,67758,16323,35852,12037,67,465,8,9,75,45,44,47,48,70,519.311111111111,1034.73333333333,13,15,8,24,33.5925925925926,36.6896551724138,14,30,12,21,2.8,1.7,2.2,17,3.04444444444444,1.27608695652174,2.17333333333333,4.97826086956522,52,2.97619047619048,92,135,40,78,43,244,181,181,158,178,168,5,37,53,550,540,21,19,16,59,79,48,50,43,2912,69,99,75,80,96,1.4,1.3,117,111,7,6.61111111111111,27,45,79,71,42,89,29,12,27,24,17,2.3,1.6,0,43,8,8,25,1.1,0.8,27,29,28,24,10,30,27,16,51.1851851851852,70,Sub-Saharan Africa,Africa
Denmark,106,2.1,1.7,1.9,2,87,91,53,3.2,4.4,4.1,3.8,1.2,-0.6,100,100,100,1,3.16666666666667,99.375,13,5573,701,1212,327,71.2,0,0.875,4.25,100,80.4285714285714,73,75,79,93.75,2,6,39.2,41.3333333333333,27.2,53.6,32.3333333333333,38,22,48.6666666666667,32.8,48.2,2.58,1.54,2.56666666666667,79,0.1,0.1,0.1,0.2,50,9,66.5714285714286,6,83.2857142857143,91,35.125,16,9,6,3,4,4,169,22.4444444444444,11.75,16,12,10,12,10,65.0909090909091,94,15,12,11,64,98.5,99.625,98.8888888888889,100,99.6666666666667,1,1,7,3,21,13.2727272727273,100,100,100,87,68.8333333333333,98.4,3.71428571428571,1.57142857142857,2.625,2.375,2.25,3.85,1.325,100,9.375,57,34,97.7142857142857,1,1,99.4285714285714,99.1428571428571,99.1428571428571,99,5,4500,38.8571428571429,54.6666666666667,60.6666666666667,91,Northern Europe,Europe
Djibouti,105,7.4,6.2,3.7,33,79,87,7,2.02093023255814,1.4,1.5,1.5,0.9,2.5,10,50,63,6.3,28.1219512195122,92,22,906,202,382,115,89,2,5,10,87,50.6666666666667,43,51,58,87,5,9,16,18,18.5806451612903,38.3870967741935,33.5925925925926,36.6896551724138,23.8260869565217,47.0869565217391,9,18,3.91290322580645,2,2.56086956521739,23,0.3,0.1,0.2,1.4,35,5,72,27,62,87,67,221.302325581395,122,106,84,95,90,26,1,18,550,200,20,14,10,0,89,49,42,29,26,35.4047619047619,84.2142857142857,40,93,95,3.99285714285714,2.3,94,72,12,10,54,88,99,84,43,92,25.1515151515152,11.9393939393939,27,23,18,2.30606060606061,1.5,0,31,26,15,37.975,2.91,1.1,67.675,82,89,90,10,140,62,36.551724137931,51.1851851851852,87,Sub-Saharan Africa,Africa
Dominica,107.8125,5.3875,3.525,2.39375,8,83.5714285714286,98,7,5.7,1.6,1.8,2.1,2.190625,1.778125,70.3666666666667,78.5862068965517,83.7333333333333,1.38965517241379,20.3333333333333,89.3846153846154,19.21875,68,12846.59375,21,6,99,0,1.78571428571429,2.56521739130435,83.56,81.25,60.34375,67.875,73.34375,98,217.035714285714,466.068965517241,35.8,56,25.1818181818182,50.5454545454546,38.1428571428571,48,21.25,50.75,30.75,44.4166666666667,3.13636363636364,1.64166666666667,2.7,61.5862068965517,0.383333333333333,0.317857142857143,0.337037037037037,0.839285714285714,71.5714285714286,4,77.6666666666667,48,64.2777777777778,99,51.15,54,17,15,11,13,12,128,33.7826086956522,33.6818181818182,0,103.84375,10.8125,7.375,6.25,66.2666666666667,99,36.5625,28.28125,19.5625,1559.8125,65.375,94.625,75.75,100,92.15,2.325,1.375,14,11,25.5263157894737,6.91304347826087,82.3703703703704,90.962962962963,96,99,44.4615384615385,100,13.8333333333333,3.58333333333333,9.92857142857143,6.04166666666667,5.64285714285714,6.04166666666667,1.9,19,18.5652173913043,32,21,79.8461538461538,1.20769230769231,1.07142857142857,91.8461538461538,84.6428571428571,89.3181818181818,89,10,698.90625,44,46.2727272727273,63.5,98,Latin America and the Caribbean,Americas
Dominican Republic,108,6.2,3.5,2.5,14,90,71,7,3.7,4.1,4.1,4,2.9,1.5,75,83,87,1.2,25,78,20,10056,1967,3672,1051,98,5,0,2,98,95,58,68,73,80,24,44,39,41,31,46,33,34,21,41,37,42,1.5,1.2,2,73,0.4,0.1,0.2,0.7,88,2,67,98,70,84,65,122,58,39,23,27,25,83,8,12,160,150,11,6,6,19,91,42,30,21,216,95,99,97,98,98,1,1,45,21,42,8,84,86,87,79,57,99,5,1,4,3,3,4.4,1.2,19,10,58,36,61,1.5,1.1,93,73,79,83,11,240,41,34,62,84,Latin America and the Caribbean,Americas
East Asia and Pacific,105,5.6,2.6,1.8,11,85,10,4,3.9,3.4,4.7,5.9,3.8,1.8,58,67,77,1.3,8,99,16,2032532,317250,533810,141248,95,590,4,4,84,77,61,68,73,89,720,2400,20,23,14,35,24,29,12,48,21,24,2.4,1.1,4.1,64,0.1,0.1,0.1,0.2,57,2,46,14,64,92,41,120,55,39,19,21,20,121,28,42,51.3333333333333,82,10,7,7,87,95,36,23,14,28448,54,92,88,92,95,1.7,1.1,41,17,23,5,84,90,97,95,80,93,24,10,10,6,5,2.5,2,95,12,63,48,48,1.9,1.2,89,65,70,80,6,680,43,65,69,91,Eastern Asia,Asia
Ecuador,108,6.3,3.7,2.4,10,85,99,8,4.8,4.3,4,3.7,2.7,1.9,84,92,96,1.1,20.3333333333333,89.3846153846154,19,14666,2843,5234,1469,99,7,1.78571428571429,2.56521739130435,85,58,58,69,76,98,8,35,35.8,40.5789473684211,25.1818181818182,50.5454545454546,38.1428571428571,42.5454545454546,21.25,50.75,30.75,44.4166666666667,3.13636363636364,1.64166666666667,2.7,73,0.1,0.2,0.2,0.4,77,3,77.6666666666667,100,64.2777777777778,99,51.15,138,52,34,21,25,23,86,40,23,61,110,12,6,5,66.2666666666667,99,42,29,20,298,99,98,99,98,98,1,1,41,20,26,5,89,94,96,98,44.4615384615385,84,13.8333333333333,3.58333333333333,9.92857142857143,6,5.64285714285714,6.04166666666667,1.9,19,18.5652173913043,56,33,79.8461538461538,1.20769230769231,1,91.8461538461538,92,90,89,8,350,44,46.2727272727273,63.5,99,Latin America and the Caribbean,Americas
Egypt,105,5.9,4.4,2.7,7,86,85.6,5,5.1,6.6,6.7,6.8,1.6,2.3,93,95,97,1,7,99,19,82537,15964,30537,9092,98,40,1,7,72,66,50,62,73,96,2,10,3,5,2,9,16,18,9,28,3,7,4.9,2.3,3.1,60,0.15,0.15,0.15,0.3,70,2,92,50,73,96,56,237,86,44,20,22,21,91,53,35,55,66,16,9,5,79,97,41,32,23,1886,55,97,72,79,90,1.8,1.2,63,18,28,21,99,99,100,96,58,74,8,5,6,6,6,1.4,1,100,29,75,52,99,1,1,100,99,99,99,13,490,28,36.551724137931,51.1851851851852,96,Northern Africa,Africa
El Salvador,114,6.2,4,2.2,6,88,90,12,4.8,5.7,6.6,7.3,2.3,2.8,83,87,89,1.1,20.3333333333333,89.3846153846154,23,6227,1440,2394,631,91,2,1,1,85,78,57,66,72,90,10,24,35.8,27,25.1818181818182,50.5454545454546,38.1428571428571,42.5454545454546,21.25,50.75,30.75,44.4166666666667,3.13636363636364,1.64166666666667,2.7,73,0.3,0.3,0.3,0.6,72,4,77.6666666666667,65,67,89,33,158,60,34,14,17,15,115,31,54,56,81,13,8,7,62,90,43,32,20,126,91,98,94,96,97,1.1,1,47,13,25,6,76,88,94,89,51,94,12,1,7,6,4,12.9,2,19,19,75,55,98,1,1,99,99,99,99,9,490,58,46.2727272727273,63.5,89,Latin America and the Caribbean,Americas
Equatorial Guinea,105,5.7,5.9,5.1,37,75,79.7333333333333,3,2.02093023255814,2.2,2.3,2.3,-0.2,0.7,24.9130434782609,33.9555555555556,46.0652173913044,2.97555555555556,28.1219512195122,83.4358974358974,21,720,154,327,111,73,3,5.73809523809524,3,57.0434782608696,50.6666666666667,40,47,51,79.3260869565217,10,20,27.2432432432432,29.0526315789474,18.5806451612903,38.3870967741935,33.5925925925926,36.6896551724138,23.8260869565217,47.0869565217391,24.3513513513513,36.8648648648649,3.91290322580645,1.87567567567568,2.56086956521739,10,4.1,1.6,2.8,4.7,60.9347826086957,3,87.9285714285714,128,49.6818181818182,39,49.4090909090909,221.302325581395,190,152,112,124,118,16,24,44.6136363636364,590.75,240,25,20,14,33,65,39,47,36,26,47,85,49,65,87,1.8,1.8,118,80,5.36585365853659,8,58.1555555555556,69.7333333333333,87.6086956521739,51,39.4782608695652,86,25.1515151515152,11.9393939393939,21.8461538461538,11,14.8717948717949,2.30606060606061,1.56666666666667,100,35,38,22,37.975,2.91,1.8,67.675,24,32,43,13,88,29,36.551724137931,51.1851851851852,33,Sub-Saharan Africa,Africa
Eritrea,108,6.6,6.2,4.4,22,93,99,3,2.9,3.4,3.4,3.4,0.3,1.7,4,33.9555555555556,46.0652173913044,2.97555555555556,25,83.4358974358974,22,5415,1171,2588,879,99,13,13,15,26,41,43,48,62,99,12,23,27.2432432432432,29.0526315789474,18.5806451612903,38.3870967741935,33.5925925925926,36.6896551724138,23.8260869565217,47.0869565217391,24.3513513513513,36.8648648648649,3.91290322580645,1.87567567567568,2.56086956521739,8,0.3,0.1,0.2,0.6,43,1,87.9285714285714,114.931818181818,44,99,78,247,138,98,61,74,68,41,52,62,590.75,240,21,16,8,68,99,47,41,36,193,7,81,10,28,65,12.1,6.2,86,46,3,2,58.1555555555556,69.7333333333333,87.6086956521739,99,39.4782608695652,70,25.1515151515152,11.9393939393939,40,35,23,2.30606060606061,1.7,3,44,51,31,37.975,2.91,1.76976744186047,67.675,46.3023255813954,52.9555555555556,62.6744186046512,14,86,45,36.551724137931,51.1851851851852,99,Sub-Saharan Africa,Africa
Estonia,115,2.1,1.9,1.7,2,87,93,53,3.7,6.2,8.1,9.7,0.4,0.6,94,95,96,1,3.16666666666667,99.375,10,1341,133,250,80,99,0,0.875,4.25,100,80.4285714285714,71,69,75,94,3,10,39.2,41.3333333333333,27.2,53.6,32.3333333333333,38,22,48.6666666666667,32.8,48.2,2.58,1.54,2.56666666666667,79,0.2,0.2,0.2,1.3,50,5,66.5714285714286,21,83.2857142857143,93,35.125,18.375,20,11,3,4,4,169,22.4444444444444,11.75,7,2,11,13,13,65.0909090909091,96,15,14,12,16,98.5,99.625,98.8888888888889,100,99.6666666666667,1,1,16,3,20.1666666666667,13.2727272727273,97,98,99,94,68.8333333333333,98.4,3.71428571428571,1.57142857142857,2.625,2.375,2.25,3.85,1.325,100,9.375,82,66,97.7142857142857,1,1,99.4285714285714,99.1428571428571,99.1428571428571,99,4,25100,38.8571428571429,54.6666666666667,60.6666666666667,93,Northern Europe,Europe
Ethiopia,106,6.8,7.1,4,31,88,51,4,0.7,3.6,4.5,5.3,-0.2,2.7,19,21,29,1.5,22,84,25,84734,20948,40698,11915,69,194,9,10,10,19,43,47,59,51,390,790,24,24,18.5806451612903,38.3870967741935,32,34,23.8260869565217,47.0869565217391,19,38,3.91290322580645,2,2.56086956521739,29,0.4,0.2,0.3,1.4,55,2,87.9285714285714,79,27,62,52,230,198,139,72,82,77,36,52,82,680,350,21,18,9,15,61,47,48,31,2613,2,46,4,10,51,26.8,12.7,118,52,2,2,34,44,97,57,7,43,36,15,30,29,16,2.4,1.9,37.2162162162162,44,61,44,3,7,5.9,18,5,7,29,20,67,26,36.551724137931,47,51,Sub-Saharan Africa,Africa
Fiji,108,4.5,3.4,2.6,8,94,99,1,2.9,2.8,2.8,2.8,1.5,1.2,71,83,94,1.3,14.5,88,18,868,159,300,91,99,0,3.5,4.5,72.3333333333333,60,60,66,69,99,12,28,21.5,22,13,30,26,35,35,50,20.5,28.5,2.4,1.5,1.5,32,0.4,0.2,0.3,0.1,75,3,72,31,68,99,57,53,30,22,15,18,16,107,40,57,23,26,8,6,7,57.5,99,34,29,21,18,64.5,92.5,67.6666666666667,100,90,1.45,1.4,25,14,6,3.66666666666667,95,98,100,94,23,100,13,10,14.3333333333333,15,10.3333333333333,1.3,1.36666666666667,36,38,45,26,13,3.1,1.7,41,23,26,39,10,1400,23,18,39,99,Melanesia,Oceania
Finland,108,1.9,1.7,1.9,2,87,99,53,4.4,4.4,4,3.6,0.3,-0.3,100,100,100,1,3.16666666666667,99.375,12,5385,627,1084,303,71.2,0,0.875,4.25,100,80.4285714285714,70,75,80,93.75,6.14285714285714,3,39.2,41.3333333333333,27.2,53.6,32.3333333333333,38,22,48.6666666666667,32.8,48.2,2.58,1.54,2.56666666666667,79,0.116666666666667,0.128571428571429,0.116666666666667,0.1,50,7,66.5714285714286,8,83.2857142857143,99,35.125,16,7,4,3,3,3,184,22.4444444444444,11.75,16,5,10,10,10,65.0909090909091,99,14,13,11,61,98.5,99.625,98.8888888888889,100,99.6666666666667,1,1,6,2,16,13.2727272727273,100,100,100,97,68.8333333333333,100,3.71428571428571,1.57142857142857,2.625,2.375,2.25,3.85,1.325,100,9.375,57,33,97.7142857142857,1,1,99.4285714285714,99.1428571428571,99.1428571428571,99,4,12200,38.8571428571429,54.6666666666667,60.6666666666667,99,Northern Europe,Europe
