"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Norway","Total","2011","UN_United Nations Population Division","Percent","79",""
"Oman","Total","2011","UN_United Nations Population Division","Percent","73",""
"Pakistan","Total","2011","UN_United Nations Population Division","Percent","36",""
"Palau","Total","2011","UN_United Nations Population Division","Percent","84",""
"Panama","Total","2011","UN_United Nations Population Division","Percent","75",""
"Papua New Guinea","Total","2011","UN_United Nations Population Division","Percent","12",""
"Paraguay","Total","2011","UN_United Nations Population Division","Percent","62",""
"Peru","Total","2011","UN_United Nations Population Division","Percent","77",""
"Philippines","Total","2011","UN_United Nations Population Division","Percent","49",""
"Poland","Total","2011","UN_United Nations Population Division","Percent","61",""
"Portugal","Total","2011","UN_United Nations Population Division","Percent","61",""
"Qatar","Total","2011","UN_United Nations Population Division","Percent","99",""
"Republic of Korea","Total","2011","UN_United Nations Population Division","Percent","83",""
"Republic of Moldova","Total","2011","UN_United Nations Population Division","Percent","48",""
"Romania","Total","2011","UN_United Nations Population Division","Percent","53",""
"Russian Federation","Total","2011","UN_United Nations Population Division","Percent","74",""
"Rwanda","Total","2011","UN_United Nations Population Division","Percent","19",""
"Saint Kitts and Nevis","Total","2011","UN_United Nations Population Division","Percent","32",""
"Saint Lucia","Total","2011","UN_United Nations Population Division","Percent","18",""
"Saint Vincent and the Grenadines","Total","2011","UN_United Nations Population Division","Percent","49",""
"Samoa","Total","2011","UN_United Nations Population Division","Percent","20",""
"San Marino","Total","2011","UN_United Nations Population Division","Percent","94",""
"Sao Tome and Principe","Total","2011","UN_United Nations Population Division","Percent","63",""
"Saudi Arabia","Total","2011","UN_United Nations Population Division","Percent","82",""
"Senegal","Total","2011","UN_United Nations Population Division","Percent","43",""
"Serbia","Total","2011","UN_United Nations Population Division","Percent","56",""
"Seychelles","Total","2011","UN_United Nations Population Division","Percent","54",""
"Sierra Leone","Total","2011","UN_United Nations Population Division","Percent","39",""
"Singapore","Total","2011","UN_United Nations Population Division","Percent","100",""
"Slovakia","Total","2011","UN_United Nations Population Division","Percent","55",""
"Slovenia","Total","2011","UN_United Nations Population Division","Percent","50",""
"Solomon Islands","Total","2011","UN_United Nations Population Division","Percent","20",""
"Somalia","Total","2011","UN_United Nations Population Division","Percent","38",""
"South Africa","Total","2011","UN_United Nations Population Division","Percent","62",""
"South Asia","Total","2011","UN_United Nations Population Division","Percent","31","1"
"South Sudan","Total","2011","UN_United Nations Population Division","Percent","18","2"
"Spain","Total","2011","UN_United Nations Population Division","Percent","77",""
"Sri Lanka","Total","2011","UN_United Nations Population Division","Percent","15",""
"State of Palestine","Total","2011","UN_United Nations Population Division","Percent","74",""
"Sub-Saharan Africa","Total","2011","UN_United Nations Population Division","Percent","37","1"
"Sudan","Total","2011","UN_United Nations Population Division","Percent","33","2"
"Suriname","Total","2011","UN_United Nations Population Division","Percent","70",""
"Swaziland","Total","2011","UN_United Nations Population Division","Percent","21",""
"Sweden","Total","2011","UN_United Nations Population Division","Percent","85",""
"Switzerland","Total","2011","UN_United Nations Population Division","Percent","74",""
"Syrian Arab Republic","Total","2011","UN_United Nations Population Division","Percent","56",""
"Tajikistan","Total","2011","UN_United Nations Population Division","Percent","27",""
"Thailand","Total","2011","UN_United Nations Population Division","Percent","34",""
"The former Yugoslav Republic of Macedonia","Total","2011","UN_United Nations Population Division","Percent","59",""
"Timor-Leste","Total","2011","UN_United Nations Population Division","Percent","28",""
"Togo","Total","2011","UN_United Nations Population Division","Percent","38",""
"Tonga","Total","2011","UN_United Nations Population Division","Percent","23",""
"Trinidad and Tobago","Total","2011","UN_United Nations Population Division","Percent","14",""
"Tunisia","Total","2011","UN_United Nations Population Division","Percent","66",""
"Turkey","Total","2011","UN_United Nations Population Division","Percent","72",""
"Turkmenistan","Total","2011","UN_United Nations Population Division","Percent","49",""
"Tuvalu","Total","2011","UN_United Nations Population Division","Percent","51",""
"Uganda","Total","2011","UN_United Nations Population Division","Percent","16",""
"Ukraine","Total","2011","UN_United Nations Population Division","Percent","69",""
"United Arab Emirates","Total","2011","UN_United Nations Population Division","Percent","84",""
"United Kingdom","Total","2011","UN_United Nations Population Division","Percent","80",""
"United Republic of Tanzania","Total","2011","UN_United Nations Population Division","Percent","27",""
"United States","Total","2011","UN_United Nations Population Division","Percent","82",""
"Uruguay","Total","2011","UN_United Nations Population Division","Percent","93",""
"Uzbekistan","Total","2011","UN_United Nations Population Division","Percent","36",""
"Vanuatu","Total","2011","UN_United Nations Population Division","Percent","25",""
"Venezuela (Bolivarian Republic of)","Total","2011","UN_United Nations Population Division","Percent","94",""
"Viet Nam","Total","2011","UN_United Nations Population Division","Percent","31",""
"Western and Central Africa","Total","2011","UN_United Nations Population Division","Percent","43","1"
"World","Total","2011","UN_United Nations Population Division","Percent","52","1"
"Yemen","Total","2011","UN_United Nations Population Division","Percent","32",""
"Zambia","Total","2011","UN_United Nations Population Division","Percent","39",""
"Zimbabwe","Total","2011","UN_United Nations Population Division","Percent","39",""

"fnSeqID","Footnote"
"1","For a complete list of countries and territories in the regions, subregions and country categories, see page XX."
"2","Due to the cession in July 2011 of the Republic of South Sudan by the Republic of the Sudan, and its subsequent admission to the UN on 14 July 2011, disaggregated data for Sudan and South Sudan as separate States are not yet available for all indicators. In these cases, aggregated data are presented for Sudan pre-cession (see Memorandum item)."
