"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Nepal","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","44",""
"New Zealand","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","109",""
"Nicaragua","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","82",""
"Niger","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","27",""
"Nigeria","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","59",""
"Norway","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","117",""
"Oman","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","169",""
"Pakistan","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","62",""
"Palau","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","75",""
"Panama","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","204",""
"Papua New Guinea","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","34",""
"Paraguay","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","99",""
"Peru","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","110",""
"Philippines","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","92",""
"Poland","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","128",""
"Portugal","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","115",""
"Qatar","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","123",""
"Republic of Korea","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","109",""
"Republic of Moldova","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","105",""
"Romania","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","109",""
"Russian Federation","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","179",""
"Rwanda","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","41",""
"Saint Lucia","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","123",""
"Saint Vincent and the Grenadines","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","121",""
"San Marino","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","112",""
"Sao Tome and Principe","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","68",""
"Saudi Arabia","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","191",""
"Senegal","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","73",""
"Serbia","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","125",""
"Seychelles","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","146",""
"Sierra Leone","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","36",""
"Singapore","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","149",""
"Slovakia","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","109",""
"Slovenia","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","107",""
"Solomon Islands","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","50",""
"Somalia","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","7",""
"South Africa","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","127",""
"South Asia","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","69","1"
"Spain","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","114",""
"Sri Lanka","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","87",""
