"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Lebanon","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","25","1"
"Lesotho","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","620","1"
"Liberia","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","770","1"
"Libya","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","58","1"
"Lithuania","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","8","1"
"Luxembourg","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","20","1"
"Madagascar","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","240","1"
"Malawi","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","460","1"
"Malaysia","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","29","1"
"Maldives","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","60","1"
"Mali","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","540","1"
"Malta","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","8","1"
"Mauritania","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","510","1"
"Mauritius","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","60","1"
"Mexico","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","50","1"
"Micronesia (Federated States of)","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","100","1"
"Middle East and North Africa","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","170","2"
"Mongolia","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","63","1"
"Montenegro","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","8","1"
"Morocco","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","100","1"
"Mozambique","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","490","1"
"Myanmar","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","200","1"
"Namibia","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","200","1"
"Nepal","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","170","1"
"Netherlands","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","6","1"
"New Zealand","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","15","1"
"Nicaragua","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","95","1"
"Niger","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","590","1"
"Nigeria","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","630","1"
"Norway","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","7","1"
"Oman","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","32","1"
"Pakistan","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","260","1"
"Panama","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","92","1"
"Papua New Guinea","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","230","1"
"Paraguay","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","99","1"
"Peru","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","67","1"
"Philippines","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","99","1"
"Poland","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","5","1"
"Portugal","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","8","1"
"Qatar","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","7","1"
"Republic of Korea","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","16","1"
"Republic of Moldova","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","41","1"
"Romania","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","27","1"
"Russian Federation","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","34","1"
"Rwanda","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","340","1"
"Saint Lucia","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","35","1"
"Saint Vincent and the Grenadines","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","48","1"
"Samoa","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","100","1"
"Sao Tome and Principe","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","70","1"
"Saudi Arabia","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","24","1"
"Senegal","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","370","1"
"Serbia","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","12","1"
"Sierra Leone","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","890","1"
"Singapore","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","3","1"
"Slovakia","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","6","1"
"Slovenia","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","12","1"
"Solomon Islands","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","93","1"
"Somalia","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","1000","1"
"South Africa","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","300","1"
"South Asia","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","220","2"
"Spain","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","6","1"
"Sri Lanka","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","35","1"
"State of Palestine","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","64","1"
"Sub-Saharan Africa","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","500","2"
"Sudan (pre-cession)","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","730","3"
"Suriname","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","130","1"
"Swaziland","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","320","1"
"Sweden","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","4","1"
"Switzerland","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","8","1"
"Syrian Arab Republic","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","70","1"
"Tajikistan","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","65","1"
"Thailand","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","48","1"
"The former Yugoslav Republic of Macedonia","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","10","1"
"Timor-Leste","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","300","1"
