"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Kuwait","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","99","1"
"Kyrgyzstan","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","97","1"
"Lao People's Democratic Republic","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","83","1"
"Latin America and Caribbean","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","96","2"
"Latvia","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","97","1"
"Least Developed Countries/Territories","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","87","2"
"Lebanon","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","84","1"
"Lesotho","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","93","1"
"Liberia","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","61","1"
"Libya","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","98","1"
"Lithuania","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","95","1"
"Luxembourg","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","99","1"
"Madagascar","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","96","1"
"Malawi","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","98","1"
"Malaysia","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","99","1"
"Maldives","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","97","1"
"Mali","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","85","1"
"Malta","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","99","1"
"Marshall Islands","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","99","1"
"Mauritania","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","91","1"
