"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Myanmar","Total","2007-2011","UN_Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS), other national surveys and UNICEF","Percent","93","3"
"Namibia","Total","2007-2011","UN_Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS), other national surveys and UNICEF","Percent","63","1"
"Nepal","Total","2007-2011","UN_Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS), other national surveys and UNICEF","Percent","80","3"
"Nicaragua","Total","2007-2011","UN_Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS), other national surveys and UNICEF","Percent","97","1"
"Niger","Total","2007-2011","UN_Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS), other national surveys and UNICEF","Percent","32","3"
"Nigeria","Total","2007-2011","UN_Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS), other national surveys and UNICEF","Percent","97","1"
"Oman","Total","2007-2011","UN_Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS), other national surveys and UNICEF","Percent","69","1"
"Pakistan","Total","2007-2011","UN_Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS), other national surveys and UNICEF","Percent","69","3"
"Papua New Guinea","Total","2007-2011","UN_Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS), other national surveys and UNICEF","Percent","92","1"
"Paraguay","Total","2007-2011","UN_Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS), other national surveys and UNICEF","Percent","93","3"
"Peru","Total","2007-2011","UN_Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS), other national surveys and UNICEF","Percent","91","3"
"Philippines","Total","2007-2011","UN_Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS), other national surveys and UNICEF","Percent","45","1"
"Republic of Moldova","Total","2007-2011","UN_Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS), other national surveys and UNICEF","Percent","60","1"
"Romania","Total","2007-2011","UN_Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS), other national surveys and UNICEF","Percent","74","1"
"Russian Federation","Total","2007-2011","UN_Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS), other national surveys and UNICEF","Percent","35","1"
"Rwanda","Total","2007-2011","UN_Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS), other national surveys and UNICEF","Percent","99","3"
