"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Niger","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","14",""
"Nigeria","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","1",""
"Pakistan","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","2",""
"Palau","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","20",""
"Panama","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","1",""
"Papua New Guinea","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","6",""
"Paraguay","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","1",""
"Peru","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","0",""
"Philippines","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","0",""
"Republic of Moldova","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","7",""
"Rwanda","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","19",""
"Saint Kitts and Nevis","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","2",""
"Saint Lucia","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","5",""
"Saint Vincent and the Grenadines","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","3",""
"Samoa","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","27",""
"Senegal","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","7",""
"Serbia","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","2",""
"Seychelles","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","7",""
"Sierra Leone","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","25",""
"Solomon Islands","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","61",""
"South Africa","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","0",""
"South Asia","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","1","1"
"Sri Lanka","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","1",""
"Sub-Saharan Africa","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","4","1"
"Sudan (pre-cession)","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","4","2"
"Swaziland","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","3",""
"Syrian Arab Republic","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","0",""
"Tajikistan","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","8",""
"Thailand","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","0",""
"The former Yugoslav Republic of Macedonia","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","2",""
"Timor-Leste","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","11",""
"Togo","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","15",""
"Tonga","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","19",""
"Trinidad and Tobago","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","0",""
"Tunisia","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","1",""
"Turkey","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","0",""
"Turkmenistan","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","0",""
"Tuvalu","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","35",""
"Uganda","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","10",""
"Ukraine","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","0",""
"United Republic of Tanzania","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","13",""
"Uruguay","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","0",""
"Uzbekistan","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","1",""
